Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,getInputStream,3,1,1,24,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testAdaptiveSizePolicy,12,1,0,28,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSPrintGCDetails,11,1,0,46,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testParallelOldGC,8,1,0,60,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSIncrementalPacing,11,1,0,71,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testPromotionFailure,9,1,0,85,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCMSConcurrentModeFailure,9,1,0,97,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_5_0,testCmsScavengeBeforeRemark,8,1,0,109,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getInputStream,3,1,1,25,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getDataReader1_4,3,1,1,29,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,getDataReader1_5,3,1,1,33,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseGenCon,12,1,0,37,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseGenConBig,12,1,0,54,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseParallel,12,1,0,71,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParsePrioPauseTime,12,1,0,88,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportGencon,12,1,0,105,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportParallel,12,1,0,121,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportPrioPauseTime,15,1,0,137,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportPrioThroughput,12,1,0,158,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_4_2,testParseTsGCReportSinglecon,12,1,0,174,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,getGCModelFromLogFile,3,1,1,26,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,parseGcDefaults,27,1,0,30,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,parseGcAllSafepointOsCpu,24,1,0,65,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,testParseUnknownLineFormat,13,1,0,97,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,testParseUnknownGcType,11,1,0,116,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLSerial,testParseFullGcWithPhases,15,1,0,133,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_2_2,testParse1,22,1,0,22,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_3_1,testParse1,7,1,0,21,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBM1_4_2,testParse1,7,1,0,29,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderHPUX1_4_1,testParse1,7,1,0,27,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,getInputStream,3,1,1,36,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,getDataReader,3,1,1,40,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,testPrintGCCause,9,1,0,44,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,testAdaptiveSizePolicyPrintGCCause,9,1,0,58,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,testPrintWithoutUseAdaptiveSizePolicy,7,1,0,76,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,testPrintWithoutUseAdaptiveSizePolicyFullGc,7,1,0,93,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsRemarkWithTimestamps,8,1,0,110,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsWithoutTimestamps,8,1,0,124,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,parallelPrintUseAdaptiveSizeReference,14,1,0,138,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,parallelAdaptiveReference,8,1,0,160,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,parallelReference,8,1,0,177,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,serialPrintReferenceGC,10,1,0,194,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,printCMSInitiationStatistics,18,1,0,210,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,printTenuringDistributionCMSInitiationStatistics,12,1,0,246,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,parallelPrintGCApplicationStoppedTime,18,1,0,263,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,parallelPrintTenuringGcCause,12,1,0,292,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintGCApplicationStopped,17,1,0,313,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintGCApplicationStoppedTimeTenuringDist,19,1,0,337,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintGCApplicationStoppedTimeWithoutTimestampsTenuringDist,15,1,0,365,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintFlsStatistics1,14,1,0,400,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintFlsStatistics2,17,1,0,419,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintFlsStatistics3,12,1,0,441,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,cmsPrintPromotionFailureTenuringDistribution,11,1,0,458,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_7_0,psAdaptiveSizePolicyTenuringDistributionApplicationStopped,11,1,0,473,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBMJ9_5_0,getInputStream,3,1,1,25,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBMJ9_5_0,getDataReader,3,1,1,29,0,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBMJ9_5_0,afTenuredGlobal,12,1,0,33,1,,
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderIBMJ9_5_0,afTenuredGlobal_20090417_AA,12,1,0,50,1,,
