Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentPreclean,Magic Number,The method contains a magic number: 0.002,688
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentPreclean,Magic Number,The method contains a magic number: 0.000000001,688
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2012-10-20T18:04:58.147+0200: 1.621: [GC 1.621: [ParNew: 78631K->78631K(78656K)` 0.0000164 secs]1.621: [CMS [9 iterations` 5 waits` 5367 cards)] 2012-10-20T18:04:58.147+0200: 1.621: [CMS-concurrent-abortable-preclean: 0.020/0.292 secs] (CMS-concurrent-abortable-preclean yielded 0 times)" + "\n [Times: user=0.30 sys=0.23` real=0.30 secs]" + "\n (concurrent mode failure): 402265K->61915K(436928K)` 0.0394420 secs] 480896K->61915K(515584K)` [CMS Perm : 2626K->2625K(65536K)]` 0.0395686 secs] [Times: user=0.03 sys=0.00` real=0.03 secs]").getBytes());" is 601.,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Magic Number,The method contains a magic number: 2,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Magic Number,The method contains a magic number: 0.0395686,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Magic Number,The method contains a magic number: 0.0000001,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Magic Number,The method contains a magic number: 0.02,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Magic Number,The method contains a magic number: 0.000000001,702
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2012-10-20T18:04:59.443+0200: 2.918: [GC[YG occupancy: 8752 K (78656 K)]2.918: [Rescan (parallel) (Survivor:1chunks) Finished young gen rescan work in 2th thread: 0.000 sec" + "\nFinished young gen rescan work in 1th thread: 0.000 sec" + "\nFinished young gen rescan work in 0th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 1th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 2th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 0th thread: 0.000 sec"+ "\nFinished dirty card rescan work in 0th thread: 0.001 sec"+ "\nFinished dirty card rescan work in 2th thread: 0.001 sec"+ "\nFinished dirty card rescan work in 1th thread: 0.001 sec"+ "\nFinished young gen rescan work in 3th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 3th thread: 0.000 sec"+ "\nFinished dirty card rescan work in 3th thread: 0.000 sec"+ "\nFinished work stealing in 3th thread: 0.000 sec"+ "\nFinished work stealing in 2th thread: 0.000 sec"+ "\nFinished work stealing in 0th thread: 0.000 sec"+ "\nFinished work stealing in 1th thread: 0.000 sec"+ "\n` 0.0008918 secs]2.919: [weak refs processing` 0.0000057 secs]2.919: [class unloading` 0.0001020 secs]2.919: [scrub symbol & string tables` 0.0003265 secs] [1 CMS-remark: 376134K(436928K)] 384886K(515584K)` 0.0014952 secs] [Times: user=0.00 sys=0.00` real=0.00 secs]").getBytes());" is 1419.,718
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Magic Number,The method contains a magic number: 0.0014952,718
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Magic Number,The method contains a magic number: 0.000000001,718
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2012-10-26T18:31:09.699+0200: 15.473: [GC[YG occupancy: 8752 K (78656 K)]2012-10-26T18:31:09.699+0200: 15.473: [GC 15.473: [ParNew: 8752K->64K(78656K)` 0.0052352 secs] 388874K->388870K(515584K)` 0.0052868 secs] [Times: user=0.00 sys=0.00` real=0.00 secs]" + "\n15.478: [Rescan (parallel) (Survivor:0chunks) Finished young gen rescan work in 1th thread: 0.000 sec" + "\nFinished young gen rescan work in 1th thread: 0.000 sec"+ "\nFinished young gen rescan work in 0th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 1th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 2th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 0th thread: 0.000 sec"+ "\nFinished dirty card rescan work in 0th thread: 0.001 sec"+ "\nFinished dirty card rescan work in 2th thread: 0.001 sec"+ "\nFinished dirty card rescan work in 1th thread: 0.001 sec"+ "\nFinished young gen rescan work in 3th thread: 0.000 sec"+ "\nFinished remaining root rescan work in 3th thread: 0.000 sec"+ "\nFinished dirty card rescan work in 3th thread: 0.000 sec"+ "\nFinished work stealing in 3th thread: 0.000 sec"+ "\nFinished work stealing in 2th thread: 0.000 sec"+ "\nFinished work stealing in 0th thread: 0.000 sec"+ "\nFinished work stealing in 1th thread: 0.000 sec"+ "\n` 0.0006571 secs]15.479: [weak refs processing` 0.0000041 secs]15.479: [class unloading` 0.0001106 secs]15.479: [scrub symbol table` 0.0004465 secs]15.480: [scrub string table` 0.0000168 secs] [1 CMS-remark: 388806K(436928K)] 388870K(515584K)` 0.0067111 secs] [Times: user=0.00 sys=0.00` real=0.00 secs]").getBytes());" is 1645.,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 2,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 0.0052868,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 0.000000001,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 0.0067111,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 0.0052868,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Magic Number,The method contains a magic number: 0.000000001,748
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2012-10-20T18:04:59.412+0200: 2.897: [GC 2.897: [ParNew [15 iterations` 8 waits` 4115 cards)] 2012-10-20T18:04:59.443+0200: 2.917: [CMS-concurrent-abortable-preclean: 0.031/0.593 secs] (CMS-concurrent-abortable-preclean yielded 0 times)" + "\n [Times: user=0.66 sys=0.00` real=0.59 secs]" + "\n: 78624K->8686K(78656K)` 0.0203494 secs] 424271K->384820K(515584K)` 0.0204543 secs] [Times: user=0.13 sys=0.00` real=0.03 secs]").getBytes());" is 487.,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Magic Number,The method contains a magic number: 2,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Magic Number,The method contains a magic number: 0.0204543,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Magic Number,The method contains a magic number: 0.0000001,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Magic Number,The method contains a magic number: 0.031,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Magic Number,The method contains a magic number: 0.000000001,787
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2012-10-20T18:05:00.083+0200: 3.556: [GC 3.556: [ParNew: 78624K->8688K(78656K)` 0.0302267 secs] 451513K->438445K(515584K)` 0.0302972 secs] [Times: user=0.13 sys=0.00` real=0.03 secs]" + "\n [11 iterations` 6 waits` 7020 cards)] 2012-10-20T18:05:00.114+0200: 3.587: [CMS-concurrent-abortable-preclean: 0.024/0.391 secs] (CMS-concurrent-abortable-preclean yielded 0 times)" + "\n [Times: user=0.61 sys=0.06` real=0.39 secs]").getBytes());" is 487.,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Magic Number,The method contains a magic number: 2,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Magic Number,The method contains a magic number: 0.0302972,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Magic Number,The method contains a magic number: 0.0000001,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Magic Number,The method contains a magic number: 0.024,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Magic Number,The method contains a magic number: 0.000000001,803
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream("12`655: [GC [PSYoungGen: 262656K->28075K(306432K)] 262656K->28075K(1006848K)` 0`3541657 secs] [Times: user=0`22 sys=0`48` real=0`35 secs]".getBytes());" is 201.,819
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Magic Number,The method contains a magic number: 0.3541657,819
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Magic Number,The method contains a magic number: 0.0000001,819
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Magic Number,The method contains a magic number: 12.655,819
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Magic Number,The method contains a magic number: 0.000001,819
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream("10.675: [GC [PSYoungGen: 21051K->4947K(22656K)] 23342K->7238K(67712K)` 0.0191817 secs] [Times: user=0.09 sys=0.01` real=0.02 secs]".getBytes());" is 194.,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 21051,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 22656,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 23342,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 21051,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 67712,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Magic Number,The method contains a magic number: 22656,833
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionOpenJdk6,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream("3.141: [GCDesired survivor size 134217728 bytes` new threshold 7 (max 2) [PSYoungGen: 188744K->13345K(917504K)] 188744K->13345K(4063232K)` 0.0285820 secs] [Times: user=0.06 sys=0.01` real=0.03 secs]".getBytes());" is 262.,854
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPromotionFailedWithReference,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream("2013-09-02T18:22:23.195+0000: 1837.498: [GC1837.600: [SoftReference` 0 refs` 0.0000060 secs]1837.600: [WeakReference` 374 refs` 0.0000550 secs]1837.600: [FinalReference` 347 refs` 0.0002090 secs]1837.600: [PhantomReference` 0 refs` 0.0000020 secs]1837.600: [JNI Weak Reference` 0.0000050 secs]-- [PSYoungGen: 1330796K->1330796K(1403264K)] 4172533K->4251241K(4323712K)` 0.6580190 secs] [Times: user=2.35 sys=0.02` real=0.66 secs]".getBytes());" is 492.,868
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsGcLocker,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("2269.664: [CMS-concurrent-sweep-start]" + "\n2270.039: [GC 2270.039: [ParNew: 3686400K->3686400K(3686400K)` 0.0000270 secs] 19876932K->19876932K(20070400K)` 0.0000980 secs] [Times: user=0.00 sys=0.00` real=0.00 secs]" + "\nGC locker: Trying a full collection because scavenge failed"+ "\n2270.039: [Full GC 2270.039: [CMS2281.247: [CMS-concurrent-sweep: 11.558/11.583 secs] [Times: user=13.89 sys=0.08` real=11.58 secs]"+ "\n (concurrent mode failure): 16190532K->14091936K(16384000K)` 64.4965310 secs] 19876932K->14091936K(20070400K)` [CMS Perm : 111815K->111803K(262144K)]` 64.4966380 secs] [Times: user=64.41 sys=0.00` real=64.50 secs]"+ "\n2334.567: [GC [1 CMS-initial-mark: 14091936K(16384000K)] 14164705K(20070400K)` 0.0180200 secs] [Times: user=0.02 sys=0.00` real=0.02 secs]"+ "\n2334.587: [CMS-concurrent-mark-start]").getBytes());" is 891.,882
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsGcLocker,Magic Number,The method contains a magic number: 6,882
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Long Statement,The length of the statement "ByteArrayInputStream in=new ByteArrayInputStream(("163914`315: [GC 163914`316: [ParNew (promotion failed): 717051K->680031K(755008K)` 2`6660558 secs]163916`982: [CMS163928`452: [CMS-concurrent-sweep: 20`622/86`301 secs] [Times: user=380`61 sys=2`63` real=86`30 secs]" + "\n (concurrent mode failure): 2874510K->2846370K(3355456K)` 104`9219455 secs] 3591303K->2846370K(4110464K)` [CMS Perm : 155672K->155662K(259600K)] icms_dc=13 ` 107`5896657 secs] [Times: user=108`25 sys=0`10` real=107`59 secs]").getBytes());" is 511.,906
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Long Statement,The length of the statement "assertThat("2nd event"`model.get(1).getTypeAsString()`equalTo("GC; ParNew (promotion failed); CMS (concurrent mode failure); CMS Perm"));" is 137.,906
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Magic Number,The method contains a magic number: 2,906
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(model.get(0)`"young"`Type.UJL_PAUSE_YOUNG`0.008822`1024 * 41`1024 * 38`1024 * 150`Generation.YOUNG`false);" is 142.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event2`"initialMarkEvent"`Type.UJL_PAUSE_INITIAL_MARK`0.000136`1024 * 61`1024 * 61`1024 * 150`Generation.TENURED`false);" is 156.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event3`"RemarkEvent"`Type.UJL_PAUSE_REMARK`0.000859`1024 * 110`1024 * 110`1024 * 150`Generation.TENURED`false);" is 147.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event4`"full"`Type.UJL_PAUSE_FULL`0.009775`1024 * 125`1024 * 31`1024 * 150`Generation.ALL`true);" is 132.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "assertThat("event is not start of concurrent collection"`concurrentMarkBeginEvent.isConcurrentCollectionStart()`is(false));" is 123.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Long Statement,The length of the statement "assertThat("event is start of concurrent collection"`concurrentMarkWithPauseEvent.isConcurrentCollectionStart()`is(true));" is 122.,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 16,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 3,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 5,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 5,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 0.008822,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 41,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 38,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 150,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 0.000136,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 61,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 61,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 150,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 10,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 0.000859,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 110,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 110,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 150,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 15,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 0.009775,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 125,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 31,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 1024,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 150,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 2,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 3,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 13,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Magic Number,The method contains a magic number: 14,30
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event1`"young"`Type.UJL_PAUSE_YOUNG`0.009618`1024 * 41`1024 * 38`1024 * 150`Generation.YOUNG`false);" is 136.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event2`"initial mark"`Type.UJL_PAUSE_INITIAL_MARK`0.000165`91 * 1024`91 * 1024`150 * 1024`Generation.TENURED`false);" is 152.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(remarkEvent`"remark"`Type.UJL_PAUSE_REMARK`0.000908`130 * 1024`130 * 1024`150 * 1024`Generation.TENURED`false);" is 147.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(fullGcEvent`"full gc "`Type.UJL_PAUSE_FULL`0.009509`119 * 1024`33 * 1024`150 * 1024`Generation.ALL`true);" is 141.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "assertThat("event is not start of concurrent collection"`concurrentMarkBeginEvent.isConcurrentCollectionStart()`is(false));" is 123.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "assertThat("event is start of concurrent collection"`concurrentMarkWithPauseEvent.isConcurrentCollectionStart()`is(true));" is 122.,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 37,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 3,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 11,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 4,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.009618,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 41,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 38,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 150,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 7,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.000165,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 91,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 91,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 150,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,91
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 15,91
