Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,singleArgumentOpensGui,8,1,0,23,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,singleArgumentWithSeriesOpensGui,8,1,0,34,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,moreThan3ArgumentsPrintsUsage,8,1,0,45,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,export,8,1,0,56,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,exportFileNotFound,8,1,0,67,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewerTest,illegalExportFormat,6,1,0,78,1,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,noArguments,7,1,0,24,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,onlyGCLog,8,1,0,34,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,onlyGcLogSeries,9,1,0,45,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,gcAndExportFile,9,1,0,57,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,gcSeriesAndExportFile,10,1,0,69,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,onlyType,7,1,0,82,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,allInitialArgsWithType,10,1,0,92,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,TestGCViewerArgsParser,illegalType,11,1,0,105,1,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,ImportPerformanceTest,main,10,2,1,19,0,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.math.IntData; com.tagtraum.perf.gcviewer.ImportPerformanceTest
GCViewer,com.tagtraum.perf.gcviewer,ImportPerformanceTest,printIntData,3,1,2,32,0,com.tagtraum.perf.gcviewer.math.IntData,com.tagtraum.perf.gcviewer.math.IntData
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,FOLDER,3,1,1,44,0,,
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getFolderName,3,1,0,48,0,,
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getResourceAsStream,7,2,1,54,0,,
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getResourceAsStream,3,1,2,69,0,com.tagtraum.perf.gcviewer.UnittestHelper,com.tagtraum.perf.gcviewer.UnittestHelper
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getResource,7,2,1,78,0,,
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getResource,3,1,2,93,0,com.tagtraum.perf.gcviewer.UnittestHelper,com.tagtraum.perf.gcviewer.UnittestHelper
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getResourceAsString,3,1,2,102,0,com.tagtraum.perf.gcviewer.UnittestHelper,com.tagtraum.perf.gcviewer.UnittestHelper
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,toKiloBytes,3,1,1,115,0,,
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getGCModelFromLogFile,13,1,3,125,0,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.UnittestHelper
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,getGCModelFromLogString,12,1,2,150,0,com.tagtraum.perf.gcviewer.imp.DataReaderFactory,com.tagtraum.perf.gcviewer.imp.DataReaderFactory; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer,UnittestHelper,testMemoryPauseEvent,9,1,9,173,0,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer,GCOutputProducer,main,12,2,1,23,0,com.tagtraum.perf.gcviewer.GCOutputProducer,com.tagtraum.perf.gcviewer.GCOutputProducer
GCViewer,com.tagtraum.perf.gcviewer,GCOutputProducer,allocateLongLived,7,2,0,35,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCOutputProducer,allocateShortLived,7,2,0,44,0,,
GCViewer,com.tagtraum.perf.gcviewer,TestBuildInfoReader,readVersion,5,1,0,21,1,com.tagtraum.perf.gcviewer.util.BuildInfoReader,com.tagtraum.perf.gcviewer.util.BuildInfoReader
GCViewer,com.tagtraum.perf.gcviewer,TestBuildInfoReader,readBuildDate,5,1,0,28,1,com.tagtraum.perf.gcviewer.util.BuildInfoReader,com.tagtraum.perf.gcviewer.util.BuildInfoReader
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,getArgumentCount,3,1,0,29,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,getChartFilePath,3,1,0,33,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,getGcResource,11,3,0,37,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,getSummaryFilePath,3,1,0,51,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,getType,3,1,0,55,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,parseArguments,16,3,1,59,0,com.tagtraum.perf.gcviewer.GCViewerArgsParser,com.tagtraum.perf.gcviewer.GCViewerArgsParser
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,parseType,8,1,1,87,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParser,safeGetArgument,8,2,2,96,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,GCViewer,3,1,0,33,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,GCViewer,4,1,2,37,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,main,6,2,1,42,0,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,doMain,35,3,1,49,0,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer; com.tagtraum.perf.gcviewer.GCViewerArgsParser; com.tagtraum.perf.gcviewer.ctrl.impl.GCViewerGuiController
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,export,6,2,4,88,0,com.tagtraum.perf.gcviewer.GCViewer,com.tagtraum.perf.gcviewer.GCViewer; com.tagtraum.perf.gcviewer.imp.DataReaderFacade
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,exportType,5,1,3,99,0,com.tagtraum.perf.gcviewer.exp.DataWriter,com.tagtraum.perf.gcviewer.exp.DataWriter; com.tagtraum.perf.gcviewer.exp.impl.DataWriterFactory
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,renderChart,4,1,2,105,0,com.tagtraum.perf.gcviewer.view.SimpleChartRenderer,com.tagtraum.perf.gcviewer.view.SimpleChartRenderer
GCViewer,com.tagtraum.perf.gcviewer,GCViewer,usage,11,1,0,110,0,,
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParserException,GCViewerArgsParserException,3,1,1,13,0,com.tagtraum.perf.gcviewer.GCViewerArgsParserException,com.tagtraum.perf.gcviewer.GCViewerArgsParserException
GCViewer,com.tagtraum.perf.gcviewer,GCViewerArgsParserException,formatLegalDataWriterTypes,8,2,0,17,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestLogHandler,getCount,3,1,0,19,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestLogHandler,getLogRecords,3,1,0,23,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestLogHandler,publish,5,2,1,27,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestLogHandler,flush,2,1,0,34,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestLogHandler,close,2,1,0,39,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,getGCModelFromLogFile,3,1,1,24,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,getGCModelFromLogString,3,1,1,28,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseAllocationFailure,17,1,0,32,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parsePassiveHeuristics,8,1,0,52,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseSingleSystemGCEvent,16,1,0,63,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseSeveralSystemGCEvents,15,1,0,83,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseJdk11Beginning,4,1,0,101,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseJdk11,8,1,0,108,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,parseJdk17,8,1,0,120,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentReset,8,1,0,131,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseInitMark,11,1,0,142,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.util.DateHelper; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentMarkingRoots,7,1,0,164,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentMarking,7,1,0,174,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentPrecleaning,7,1,0,184,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseFinalMark,9,1,0,194,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentThreadRoots,7,1,0,217,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentWeakReferences,7,1,0,227,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentWeakRoots,7,1,0,237,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentCleanup,10,1,0,247,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentClassUnloading,7,1,0,263,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentStrongRoots,7,1,0,273,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentEvacuation,7,1,0,283,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseInitUpdateRefs,8,1,0,293,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentUpdateRefs,8,1,0,310,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentUpdateThreadRoots,7,1,0,321,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseFinalUpdateRefs,8,1,0,331,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseFinalRoots,9,1,0,349,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testConcurrentUncommit,8,1,0,363,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testPauseDegeneratedGc,9,1,0,379,1,com.tagtraum.perf.gcviewer.model.AbstractGCEvent,com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,testParseFullGcWithPhases,9,1,0,391,1,com.tagtraum.perf.gcviewer.model.GCModel,com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,getInputStream,3,1,1,31,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,getDataReader,3,1,1,35,0,com.tagtraum.perf.gcviewer.model.GCResource,com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGcPrioPauseSingleParCon,17,1,0,39,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGcPrioPauseSingleParConVerbose,18,1,0,62,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGenConVerbose,5,1,0,88,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testGenParVerboseNursery,30,1,0,101,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testMalformedType,12,1,0,145,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,testStandardLine,13,1,0,169,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,test,18,1,0,21,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.AbstractGCEvent; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,exampleLog,11,1,0,49,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,getInputStream,3,1,1,28,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testAdaptiveSizePolicy,12,1,0,32,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testParse1,33,1,0,50,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testNoFullGC,33,1,0,89,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintGCDetails,36,1,0,135,1,com.tagtraum.perf.gcviewer.model.GCEvent,com.tagtraum.perf.gcviewer.model.GCEvent; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,testPrintHeapAtGC,13,1,0,184,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,getInputStream,3,1,1,33,0,,
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,getDataReader,3,1,1,37,0,com.tagtraum.perf.gcviewer.model.GCResource,com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,getGCModelFromLogString,11,1,1,41,0,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintHeapAtGC,10,1,0,54,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.math.DoubleData; com.tagtraum.perf.gcviewer.model.GCModel
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy,12,1,0,69,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats,12,1,0,86,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelPrintTenuringGcCause,12,1,0,103,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,parallelApple,10,1,0,120,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,cmsPrintHeapBeforeFullGc,13,1,0,135,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseMark,19,1,0,154,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahPauseUpdateRefs,17,1,0,192,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahIgnoredLines,11,1,0,224,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoaPauseInitMarkDetails,13,1,0,243,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,shenandoahConcurrentCleanup,15,1,0,267,1,com.tagtraum.perf.gcviewer.imp.DataReader,com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCModel; com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.model.AbstractGCEvent
