Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
imp,com.tagtraum.perf.gcviewer.imp,DataReaderJRockit1_5_0,DataReaderJRockit1_5_0,3,1,2,25,0,,
imp,com.tagtraum.perf.gcviewer.imp,DataReaderJRockit1_5_0,read,131,39,0,29,0,com.tagtraum.perf.gcviewer.imp.DataReaderJRockit1_5_0,com.tagtraum.perf.gcviewer.imp.DataReaderJRockit1_5_0
imp,com.tagtraum.perf.gcviewer.imp,DataReaderJRockit1_5_0,skipSpaces,7,2,2,192,0,,
imp,com.tagtraum.perf.gcviewer.imp,DataReaderSun1_3_1,DataReaderSun1_3_1,3,1,3,28,0,,
imp,com.tagtraum.perf.gcviewer.imp,DataReaderSun1_3_1,read,42,11,0,32,0,com.tagtraum.perf.gcviewer.imp.DataReaderSun1_3_1,com.tagtraum.perf.gcviewer.imp.DataReaderSun1_3_1
imp,com.tagtraum.perf.gcviewer.imp,DataReaderSun1_3_1,parseLine,28,4,2,75,0,,
imp,com.tagtraum.perf.gcviewer.imp,AbstractDataReader,AbstractDataReader,5,1,2,28,0,,
imp,com.tagtraum.perf.gcviewer.imp,AbstractDataReader,getLogger,3,1,0,35,0,,
imp,com.tagtraum.perf.gcviewer.imp,AbstractDataReader,getDataReaderTools,6,2,0,48,0,com.tagtraum.perf.gcviewer.imp.AbstractDataReader,com.tagtraum.perf.gcviewer.imp.AbstractDataReader
imp,com.tagtraum.perf.gcviewer.imp,AbstractDataReader,read,0,1,0,56,0,,
imp,com.tagtraum.perf.gcviewer.imp,AbstractDataReader,shouldContinue,6,2,0,59,0,com.tagtraum.perf.gcviewer.imp.AbstractDataReader,com.tagtraum.perf.gcviewer.imp.AbstractDataReader
